text,Label
Lovely spot. The food was pretty amazing. The service was great. I can't wait till my family has been to this place and seriously nothing negative to say.,fake
One of the best breakfast spots in Phoenix!  The food is delicious and the staff is always friendly.,fake
"Absolutely amazing hamburgers. Amazing garlic fries. Amazing shakes, fried zucchini, and onion rings. I can go on, or you can read the other five hundreds reviews on this place, its even been featured on Food Network.  Joe's Farm Grill is a great, original, retro, family-friendly restaurant serving fresh organic quality food.  Beautiful outdoor picnic area type seating surrounded by large mature trees, even an outdoor soda machine and condiment station, which is great since so many of us Arizonans just love eating and being outside!. Surprisingly enough, it is not nearly as crowded as I thought it would be. Its not exactly close to home, but there are a few places I always like to swing by when I am in the area- and best believe this is one of them.",real
One of my top 2 favorite sushi buffet locations in Vegas! Everything is delicious & service is prompt. Wait time can be a bit if busy but so worth the wait.,real
 Love this place! The food is amazing.  Very friendly staff and high quality ingredients.,fake
Delicious food and service! Definitely won't be my last! I highly suggest a restaurant to try if you're in the area.,fake
The best place for sushi in town. I always get the cheese steak and it's delicious!,fake
Yummy!! I think this is the best burgers we have had in a long time. I'd recommend it to anyone looking for a great sushi restaurant.,fake
"I love this restaurant!!!! The staff is great. The food is fresh and consistent. It's is a great place for vegetarian options. I have rarely had a wait, even during the lunch rush. Menu changes regularly and the smoothies are healthy and wonderful. Thank you!",real
I really enjoy walking into an establishment and being greeted warmly. And that's exactly how it was here when we walked in for breakfast. Even though it was crazy busy inside the staff all had smiles and were nice and friendly! That makes a huge difference! Now let's get to the food! I only got the 5-cheese Mac n cheese due to not being too hungry but oh my lord was it DIVINE. I consider myself a Mac n cheese connoisseur and this was one of the best I've had yet! The favors were delicious! And you could tell all ingredients were fresh! Score! The wife had the Sustainable Salmon omelet and she enjoyed it. On a scale of one to ten she gave it a 10. She too enjoyed the atmosphere and food. We will definitely be making another stop here in the next few weeks to try some more of the awesome looking menu!,real
I always love eating at Oreganos but this last time I went in was amazing. Denise was very friendly and so bubbly. She recommended menu items that I had not tired. She made my day with her happy mood and helpful service. I wish all servers were like her.,real
"It's early Monday morning and the fiancé and I are still tired yet hungry from the weekends activities. Breakfast naturally comes to mind. The fiancé immediately searches yelp for a few recommendations when he comes across ""Cinammon's"". You mean, Hawaii's own Cinnamons? I couldn't believe it, so without hesitation, off to Cinnamons we go.  We entered the establishment across from Trader Joe's, and it was pleasant with an Aloha vibe. The hostess immediately seated us with a smile and asked if were locals, since I assume there are many out of town visitors. I'm surprised to see it isn't busy, but then again it is Monday and it is back to school (something I don't mind as much).  We are handed the menu as I order their Kona coffee. I notice the menu isn't obnoxiously long with pages of food. I prefer a short menu since I know the back of house usually focuses on flavor and presentation, not to mention timeliness when the menu isn't as extravagant.  How can I choose from all the yummyness? So we decided on:1. Short stack of guava pancakes2. Short stack of pistachio cream pancakes3. Full order of Kalua pig eggs Benedict with tots4. A side of kimchi fried rice. Let's review!!!1. The guava pancakes had a nice presentation with guava sauce slathered and a generous dollop of whip cream to top it off. The pancakes were  moist and fluffy and the guava sauce complimented it nicely with a sweet and tart kick. Delicious! Just make sure to have a glass of milk or coffee near by since the pancakes will definitely choke you with goodness! 2. The pistachio cream pancakes were unique and just as delicious. These were moister than the guava 'cakes since it looks like the pistachio flavor was infused in the actual pancakes and again drizzled over the top with cream and a generous sprinkle of pistachios. WOW!!! These are a party in your mouth, but don't forget to sip on some coffee with each bite to help you swallow!!! 3. A full order of the kalua eggs Benedict is two benedicts instead of 1. I recommend the full order since these are irresistible. The kalua pig itself is super tender and moist (I love that word) and slightly salty. A great combination with eggs and their creamy hollandaise sauce. The eggs were poached perfectly with a nice runny yolk to add additional creaminess to coat your mouth. The side of tots were probably one of my favorites I've had in a while. They were crispy on the outside, soft on the inside, and mixed with a lovely sauté of peppers and onions. Great compliment to the dish as it adds texture to the soft tenderness of the pork. 4. The kimchi fried rice is a burst of flavor in your mouth. A bit salty and tart from the kimchi is a tasty flavor profile that would probably taste best with sunny side up eggs and a protein of choice. Accompany the rice however you choose, it is delectable regardless! ***extra.... the Kona coffee had a sweet roasted aroma and tasted even better. Smooth finish and served in a to go cup, which I didn't mind since I sipped on it almost all day. It was, however, slightly pricey at almost $5!!!! Cinnamon's is a breakfast joint I'll be revisiting soon, since there are tons of other options I'd love to try. It is a quaint, clean, and friendly environment, prompt service, and an overall comfortable ambiance. Our total came out to about $36 before tip, just about $18 pp, not the cheapest, but definitely affordable if you're looking at it in a quality perspective. We ended up with leftovers, but if you love ""super sized"" meals, you may want to order more dishes. I can't wait to see more Cinnamon's pop up through out the rest of the valley, making it a staple on the 9th island.",real
Stopped in today for the filet with pesto sausage and bacon - not too sweet.  The beer selection is incredible.  The restaurant is also great and so is the food.  The BBQ is delicious as well.  Try the Honey Boby and the Thai tea.  Service is superb!  It was our second time here.  The food was amazing and the service was good.  Be prepared for a line.  It was clean and the customer service was fantastic so we got a cashier was so very attentive and friendly. The food was great. Will definitely make this place a regular spot for me and my co-worker. We will be making this a regular spot!,fake
This place is awesome! I've searched high and low for a great hotdog and they don't disappoint here,real
"The weekend lunch buffet is one of the best I've ever seen.  Huge selection of really tasty Indian food.  The menu also delves into southern Indian cuisine which I've never seen elsewhere.  The servers actually care whether you're happy and do a good job.Like others have mentioned, the atmosphere is a little bizarre but the very diverse crowd usually dining there makes it feel like a 'big city' restaurant.  One of my favorites in Madison.  Did I mention that its cheap?",real
"So nice has it all. Place is clean, and simple!! Great place to eat or lunch and a great attitude for business partners. I've been to the west and while staying in Phoenix and this place is a must. Ask for Magic.",fake
Don't be discouraged but my favorite is the bar (artice beer). I highly recommend the chicken hash. Also tried a mixed meat and enjoyed it all. Will be back again!,fake
"place was great! good room, good gambling, good food, drinks, and service.  everything was great except for the fact that i kept on getting molested by my friend, dirty dave. =\",real
"I have a friend who has been a long time champion of this place for several years now. He swore to me up and down that it was amazing; so my wife and I made the long journey from south phoenix to glendale to see what this place was all about, and I have to say, I'm happy we did. We tried a wide variety of their rolls, and while I know sushi is typically expensive, this place was well priced for the quality we received. We tried the volcano roll, which was amazing. The combination of flavors was superb, it was a bit much to take in. My only criticism of it would be that it was a little too saucy, but still good. Then we moved onto the jalepno poppers, not sure what they were called, they were delicious! And just the right amount of spice. The las vegas roll was good, exactly what you would expect. The dragon roll, which is just eel on top of a california roll was great. We got a roll that had shrimp tempura in it as well and it was delicious, crunchy on the inside, not soggy like some places you go to. Overall, I would say this is my favorite sushi place in the valley, with a very close second being Sushi Eye (they're just too expensive, and the quality doesn't justify the price). If you go here, you will love it.",real
I had the trick in and my hubby ! I shared a burger with the Tomato brulee. Service was quick. As a trendy Old Scottsdale place.,fake
"Service is always friendly. As a non-vegan person, I enjoy their treats just as much as regular baked goods. The texture of their baked goods are denser and slightly gummier than regular goodies which is common with vegan goodies. Everything is pretty cheap for what it is; some people take the trendy ""vegan"" label and run with it but no singular baked good at Poisonberry is more than $4. They also sell a few coffee drinks, kombucha, jerky, and other assorted snacks.",real
I've never had a bad experience here at this location. The usual bartenders that we have are always on the ball to the customers. Yes I know that's their job but ive been to places where those were things you dreamed off.,real
"Our favorite place in Vegas!!!Great service, great value for the amount of food you get...... And the tastiest seafood in town.... everything was so fresh and flavorful.",fake
"Current obsession: Herbs & RyeI've sat at the bar both times and have been wildly entertained both times. The show stopping bartender is Spotty who somehow manages to mix cocktails like a boss while still taking great care of the people right in front. During my first visit he and Joe took great care welcoming me as a first time guest. Stopped, shook my hand, asked my name, welcomed me to Vegas. I felt like royalty! I drank the Hemingway Daiquiri which forever changed the way I think about the Daiquiri cocktail. Not overly sweet. Tart. Delicious. The filet sliders are juicy bites of heaven. You know it's going to be mouth wateringly delicious when they ask what temp you want the meat on your sliders. The bruschetta flatbread was refreshing and delicious. The showstopper was the shrimp cocktail. I want to go back in time and thank that shrimp for its service. Before I left Joe asked where I was headed. He made a ""boomerang cocktail"" message to take with me to the Velveteen Rabbit bartenders. I already feel at home at this place. So much so that I went back the following night and enjoyed their HH steak. The New York strip was a steal!! Garlic mashed potatoes and asparagus + all the cocktails makes for a delicious evening. See you soon because I'm going to boomerang my booty back asap.",real
"Chicken burrito was good really hit the spot. The menu is sure to please. Became a bit full as customers gathered, maybe because there  is no ""serving"" area. Also would be better with an accessible door for those who need it.",real
"Great food, Amazing service and staff, definitely will be going back again and again .",fake
"We have driven passed Peachtree Southern Kitchen and often thought about stopping to eat. I'm glad we finally did!  Everything from the drinks to the main course was amazing. Even our server, Jacob, was awesome!  We will definitely be back!!!",real
"I love this place!  Food is phenominal, and the workers are always friendly.   My Husband and I have been to this location a lot and service is good. The guys that work there are super nice and very accommodating.",fake
"I love CUT so much. I could probably end this review there, but its heavenly goodness deserves an actual descriptor.I practically, and sort of literally, live in Las Vegas and this is one of my family's go-tos for our joint favorite meal: steak.  They serve excellent quality meat and good preparation.  Sometimes I look at my own pictures and drool a little because I remember how fantastic the marbling is.  And what's more, there's a cut for everyone.  I love the Illinois corn fed rib eye because it tastes like cow, and my father loves the softer Wagyu style, among others.  We've tried most of the steaks on the menu, and I've never been disappointed before.As if that were't enough for me, I like everything before and after the steak, too.  The pretzels are pretty much fantastic, especially with the assorted mustards (the other breads are good, too).  Heirloom tomato salad was great when it was on the menu, but there are a lot of other good choices too, like the warm asparagus that I love so much.  The sides are admittedly not CUT's strongest point, but it's not so bad and frankly, they're really not important.  If you care that much about sides, you may want to go somewhere that actually plates your steak.  Here they serve it to you as it is: solitary in its meaty glory.Dessert is surprisingly strong here, too.  Last I went, we ordered a souffle, baked alaska, banana cream pie, AND a warm berry cobbler.  Everything was good.  I ate to a point of serious discomfort because I couldn't stop.  It was too good.  Admittedly the souffle was sort of standard fare for a ""good"" chocolate souffle, but everything was clearly very, very good. Very.  I would be hardpressed to pick a favorite.All in all, if you can afford the price, go. Get a wine pairing or a cocktail. It's all good.",real
Absolutely wonderful. They have two food selections and the drinks are always good. I highly recommend this to all my friends.,fake
"There are very completely modest flavor, the service is wonderful and the staff is super friendly ! I highly recommend this place for a great dinner and a fun night out. I highly recommend the beef and lobster and the other snack. It was so good ! The Tom Kha soup was delicious! Our waitress Samantha was amazing and was very attentive. We will be regulars.",fake
This is the perfect place to eat at Yoka! The staff is very friendly and they keep it simple with all the sauces they get are amazing !! Highly recommended! Don't have time stop by for a real lunch spot.,fake
"I live right next to it so I shop here very often. The produce and fruits are guaranteed fresh. The selection of cheese is very good and they have many different varieties. They let you sample cheese too! All you need to do is ask. Some times they have special expensive cheese on discount. I got the truffle cheese for just around $7. The baked goods and breads are very delicious. The cakes and desserts are not too sweet or sour. My favorite is the fruit tart. They have a wide range of wines. I see a lot of deals going on all the time. One of the most convenient things about Whole Food is that they have hot food like breakfast, lunch and dinner and a dining area where you can sit down and enjoy your food. The food is a bit over priced but it is definitely good quality. I usually shop flowers here too because some time they have deals where it is only $4 for a bouquet of tulips. But overall the flowers are very beautiful and a bouquet is relatively big",real
By far the BEST Chinese restaurant in Arizona every time we visit. Please don't hesitate it's just a charming server who can renco to their ordering a soft drink and hang around our visit friendly. Always go there with my gudal and friends. Great food.,fake
"They have excellent chocolate, hot chocolate and waffles! I'm a chocolate lover and everytime go to the store I end up so happy! I love this place!",real
I just love this place so much!! It is a gem ! I love their cocktails and we feel like you're in Vegas!  Great service and always a great experience.  Can't wait to return.,fake
Your setting is a hoot... the food is always prepared on the spot. But it's way better than I thought it would be. I would definitely eat here again.,fake
"Great place, friendly staff, fast and friendly service what more can you ask for. Thanks to Nando was the best!",fake
This place is amazing!!! The meat is very flavorful and the coleslaw was very flavorful. The service was so friendly. I am a fan!,fake
The tastiest and most authentic Mexican food I've had in the city. Highly recommend!,fake
"Fast and authentic. Ask for Jennifer their tasty pizza. I had the BBQ pork lo mein, and spinach grilled pork. I will be back.",fake
Delicious. Meats were crisp. Our server was as sweet as their dinners and the prices. Will definitely be back. Oh and the owner was accommodating. I can't wait to come back.,fake
"Yum! The chicken vegetable chirds, shrimp are great, fries, shakes, and cocktails are pretty good.  The salads are fluffy and featuring it was great.",fake
"The food is amazing, we always get the chocolate chip bage meatball and my husband had the bacon egg and cheese. Couldn't believe homemade bread options.",fake
This place is delicious! Best in town. Great pad thai and chili dogs.  Bonus: an amazing value.,fake
These folks change an employees at the location closed so I'll still be there.,fake
I had the thai chicken bowl without the beans and had them put the wild rice in the bowl.  It was fantastic.   Great service too.,real
Awesome food!! I had the Mongolian Beef and the smoked chicken wings with soup was also excellent. Husband had the Red Velvet Cupcake   very good!We ordered my own falafel. so good!! Great staff and nice atmosphere and definitely worth the price.,fake
"I've been wanting to try this place for a while and finally stopped in for lunch the day before yesterday.  It wasn't too crowded and I was able to get my order in quickly.They also gave me two stamps on my punch card because it was my first visit!I ordered the cold tuna sandwich on toasted wheat bread.  Oh man, that's a great sandwich!  The pomegranate green iced tea was delicious as well.I really like D'lite and will definitely be back again soon.",real
"If you are looking for the best Italian restaurant in Phoenix you need to try Anzio's. We were greeted with a smile and exceptional customer service. Hostess, waitress, and owners all ready to make our experience fabulous! I had the chicken and broccoli alfredo  with a side of meatballs with sauce. Wow! Huge portions! Very delish! My husband got the trio which was chicken parmesian, lasagna, and fettuccine alfredo. He will definitely order this again. And the garlic bread... Yum! Our daughter got the children's fettuccine alfredo and enjoyed her smaller portion so she could have dessert. The cheescake was perfect! Not too rich but just right!  I always say the wait staff is what ultimately makes your food taste even better. This restaurant gets 5 stars from us for delicious Italian cuisine, excellent wait staff and comfortable atmosphere.",real
I agree with everything the previous review said. This place is as authentic as it gets on this side of the border. My regular order is two tacos al pastor and a manzanita. The people here are friendly and helpful. They used to be open until 3am on the weekends but I think that has changed. They also operate a food truck on McDowell between 24th and 32nd Street on the North side of McDowell.,real
"Oh how I love this place!We came here last night with friends so they could experience the joy of Lahore Tikka House. The last time my husband and I were here, we were eating in trailers... now we were seated in the new building.Not knowing what to expect, I was afraid that the building would spoil the charm of this wonderful Pakistani restaurant but to my surprise (and joy!), it hasn't at all! It truly is quite the experience eating here.The new building is spacious and open with somewhat of a 'market' feel to it... it's quite literally, a roof over your head. You still feel very much connected to the outside but that could possibly be because one wall is completely open to, what I can only think to call, the asphalt dining area.We devoured:Two Lamb Kabob/Chicken Tikka Rice - $12.95Aloo Gobi - $8.50Lahori Beef Kabob - $2.35 (each)Chicken Tikka Masala - $12.25Chana Masala - $8.35Garlic Naan - $2.25 (each)Butter Naan - $1.99 (each)First off, the naan has got to be the best I've ever tasted! It's soft and chewy and perfect for wiping up all the left over sauces on your plate. So delicious.All of the meat was seasoned beautifully and cooked to perfection. The rice that came with the lamb kabobs was incredible and there was certainly plenty enough for sharing.Our vegetarian dishes did not disappoint either! I knew before I stepped in the restaurant that I was having their Aloo Gobi again and it was just as fantastic as I remembered! The Chana Masala was ordered 'hot' and had a pleasant heat to it; not the kind that burns your taste-buds but rather leaves your lips tingling with wonder.All of the staff at this restaurant aim to please and ensure that your dining experience is one to remember. I was glad that we arrived when we did (6:30ish) because by the time we left, they were lined up down the street... of course, that might have had something to do with Eid al-Fitr as well. ;)",real
"One week later and we had to come back again and this time we brought a friend. The snow roll is the best roll we have experienced anywhere and highly recomended by us. We just dont believe it can get much better. We've been to almost 30 places now but still have a dozen or so left to go. This will be hard to beat, but, we'll see.......",real
Love this place!!!! Amazing food and drinks. Great service. The naan is always good and service is quick. I always reccomend this place to all of my friends and family.,fake
"The location is amazing so tender and flavorful. Tacos appetizer was also smooth and never been said, and a delicious enthusiast. Our meal was still served piping hot and staff was very friendly. Can't wait to go back.",fake
My favorite Chinese food place in Mississauga! The manchurian chicken is delicious,real
By far the best pho I had here in Vegas. The oxtail pho is to die for! I will definitely come back!,real
"Subtle flavors, broad menu and great service! Try the sizzling rice soup and the honey walnut shrimp! Amy and her husband have created a special place here!",real
"MMMM!!!!!!!!!!!!!!!!!!!!!!!!! This place is SO good, and everyone is REALLY nice!",real
"Very good food. The bartender Michael was top notch, I loved it. I still don't eat meat and I couldn't get enough. But the beer selection was excellent, service was prompt, everything was fresh and tasty!! Our server Lauren was great and took care of our time on the water. We had a great meal here. The servers were helpful with us while we needed and we did it all. The food was out of this world and not oily in menu from the strip! Amazing food and attentive service. What more could you ask for!",fake
Amazing service - delicious food - personable chef - accommodating to our year and a half son - great cozy decor! Can't say enough great things about everything we had - and not too hard on the wallet! Go go go!,real
"High quality ingredients and nice atmosphere. Only negative is that you can enjoy high quality food, everything and delicious food!",fake
Best meat and bread bagels in town. I recommend the unagi sandwich and it's good.,fake
"Delicious! Great atmosphere, friendly staff, and the best Chicken Tikka Masala I've ever had. Great service too!",fake
"This place is great! It's so great to came in from NYC on yelp, and everything was terrific.  We ordered the Micheladas the best part is it is very filling!",fake
Always great food for a reasonable price. Most people come here and I'm glad I stopped in. Service was fast and friendly. We will be back!,fake
Amazing banh mi - best I've had. The bread really separates it from other sandwiches. The pho is delicious too and the service is great. The owner was very nice too.,real
This place is amazing! The service was fast and the food was fantastic. Would definitely come back!,fake
"Second time back was even more impressed! I went for the first time in 2008 with the girls as we hit up Vegas. We 'waited' at the bar to see if we could get a table as you couldn't make reservations back then. Definitely not patient enough to get a seat on the patio we were seated 1/2 way through our first round of wines....no complaints here. We each got a few appetizers for the table and the ONLY thing I can remember from that first trip is the beef carpaccio. It literally melted in my mouth! So headed back to Vegas for welcome in 2011 with my fiance (a magnificent cook and foodie) and 3 Australian friends. As I have been to Vegas before I wanted them to choose what they wanted to do....I had one request....ONE dinner at Olives. So we saved it for our last night. On a whim (the morning of) I went to our concierge to ask about a reservation and to my surprise she called and got us a 5:30 seating! Upon our arrival we were seated immediately. My one concern is they really packed us in there but I wasn't complaining! It was a Saturday night and I was beside myself. Bread basket has some crunchy flat cracker with seeds that went super well with the olive tampenade. I prefered the black over the green. And they should consider not chopping the olives so much...it almost was a puree but still soooo tasty. They also included a cranberry walnut chocolate roll in the bread basket. It was sweet and I was surprised it was in the before dinner basket but really liked the flavor :) I don't think I will ever turn down chocolate, I don't care what course it is on.Terry (fiance) ordered the Layer Cake, a Malbec from Argentina. Spectacular choice, we even ordered a second bottle. It is a great red that goes well with everything we ordered....and at a decent price (for restaurant wine pricing that is). I can't wait to find this for a cheaper price at my local liquor store! :)Of course I ordered the beef carpaccio as it was burned in my memory forever. I was not let down....it was as good, if not better, than I remembered!Kate ordered the flatbread specialty, a wild mushroom flatbread. Very rich and filling. Bevo ordered the tuna tartare, I was especially surprised and pleased with this pick! I love tuna but this seemed just so delicate and fresh. Patty ordered the squid and octopus which was served with some garbanzo beans and a smokey broth....I was really surprised of this flavoring but really enjoyed it as it was a way I have never had it seasoned and flavored before.  For dessert Terry and I split the Butterscocth brulee. Magnificent! (and butterscotch is not my first preference when it comes to dessert flavors) This dinner just wouldn't have been complete without it. I also tasted Patty's espresso martini that was perfectly balanced of espresso and liquor!So although we didn't do entrees we were all stuffed and each got out with about $50/person including wine and with being able to taste so much!If I EVER make it back to Vegas my one requirement will be to make it to the patio to watch the fountains from Olives, my favorite place in Vegas!Synopsis:1. Get a reservation if possible (on the patio if nice weather) or be prepared to wait for a table....it is worth it!2. Order the beef carpaccio, you will not regret it3. I hope you enjoy it as much as I did!",real
Food is awesome and reasonably priced.  The owner and employees are super friendly.  Steve the same great food.  Something else you get a groupon for dinner is a must!!!  Can't wait to try the rest of the menu!!!,fake
"I have been underwhelmed with many of the new & hip downtown restaurants I have been told I ""must try"". This was not the case wit Pizza People Pub. Right out of the gate I was happy with how I was greeted and seated. For such a new restaurant the customer service was already in line.The Honey Ginger Soy Wings were great. Meaty and cooked well with veggies and dipping sauce on the side. There were a bunch a good looking flavors and I will be back to try them. There are a handful of Mac & Cheeses on the menu. I had the Bleu Cheese and it was really tasty, cheap, and plentiful. For the pizza I tried their Hottie. Serrano, jalapeno, house made sausage, with some fresh chiffonade basil on top that really brightened it up. The crust was delicious and not greasy which I always like. It held up well to the toppings and wasn't a limp mess.  I loved loved loved the sausage. Fennel seeds in sausage always score points with me.A lot of new artisan pizza places go for combinations that just seem like they watched to much Food Network when they were designing their pizzas. PPP got their toppings sorted out with their food truck and they serve up smart and delicious combinations. The chef clearly focused on flavor and did not tie the menu to traditional American or Italian pies. I thought it was ballsy to go for this type of pizza place so close to Pizzeria Bianco but I think their well thought out and executed menu is going to surprise people in the area. This isn't really a negative just an FYI...although the menu would leave you to believe there is a sports bar theme with lots of TV's for watching games...there are not. It is a comfy place with good music and a great place to hang with friends.",real
"BEST.COFFE.EVER. if you want a chill vibe and some good coffee, come here! You will not regret it! SUPER family friendly and they make you feel super welcome. I had no idea what to order so I went with their recommendation  and won't go back!",real
Great cafe!I like their sandwiches along with the coffee. Has really good ambience and in summer their outdoor seating is the best. They have great salad options as well for people on diet. They have good internet  and  indoor sitting  for those who love to work in cafés. Also the staff is very polite.,real
Un peu rapoutte mais comida sur la place! Allez y muy buena pris intron de qualit artes sont dlicieuses. Excellent de ce rue beaux deliciosa ! Service parfait et les paradiss pour un repas parfait et dessert courtois. Manger un prfre et trs trop plus j'ai d?,fake
We tried the buffalo chicken sandwich which came out. The plates were amazing. Service was great. We will be back soon!,fake
"The Parlor always delivers. Great pizza, beer selections and craft cocktails. Happy hour deals are on point. Pastas are house made and delicious and local produce is used throughout the menu. Great to see the Parlor still busy and consistent after almost a decade of being open. Service is always friendly. A must try.",real
Love love love Mandalay bay. This place will be one of the best of the best.,fake
"This place is awesome! I love the soup melt, which is a little spicy. The scones are great too!",fake
Excellent meal huge portions slightly limited menuI had the mac and cheese burger and it was super tasty and the trio of fries did not disappoint!,real
This is the best Lebanese food in town by far. The chicken and hummus are to die for. The shawarma is juicy and everything is fresh!! Yummy!!,real
"This place is a favorite of mine. Authentic cheesesteak sandwiches at a reasonable price. They also have fry sauce!! If you are not familiar with fry sauce, get familiar!  Great location, always busy, but that is a good thing! I'm just glad it's not closer to my home, I'd be fat...ter.",real
"After hearing about the opening of this Egyptian restaurant, I had made it a mental note to come and pay this place a visit.A close knit group of my friends and I popped in today, and after I spent some time trying to explain each dish to them, we decided to just go ahead and order a variety of appetizers and different main dishes so that we could try as much variety as possible (because anyone from an ethnic background knows that no matter how hard you try, some dishes are simply impossible to describe!).We had 6 appetizers including baba ghanoush, pickled eggplant, moussaka, tahini, tomato with cheese, and koshary, and we were all impressed by the food. I can't speak for the eggplant based dishes because I am not an eggplant fan, however everyone else loved them.The main dishes we had varied from different plates of foul (Egyptian style fava beans) to eggs with egyptian pastrami, and egyptian falafel. Again, we were all very impressed and definitely made it a point to taste every dish on the table.After having some tea and dessert we asked for the bill to be split evenly amongst us (6 people) and were super surprised to find out that we only owed $18 per person....After all those appetizers, main dishes, dessert, tea, and 9 (yes, NINE) cans of pop, we only had to pay $18 each??? Not only was the food great and the prices even greater, but the restaurant itself has a charming vibe with great decor, pictures of iconic actors and singers on the walls, authentic furniture shipped in from Egypt, Egyptian music, and even Egyptian TV. All in all, 5 stars. For those of you looking for good, cheap, authentic Egyptian food, make sure to pop in here! And while you're at it, make sure to say hello to the super friendly Albert (the young entrepreneur who owns this restaurant). Enjoy! :)",real
This place has stayed out for a quick lunch. The food and service are great and we will be back soon.,fake
The most freshest sushi in town. I didn't get a side salad for me and my husband with a bacon butter float.,fake
"Don't mind the ghetto surroundings, you'll soon discover that this is a hidden gem.  You must try the musaman curry, it is out of this world delicious.  The interior is surprisingly spacious and it was packed within minutes of lunch time.  Waiter was also an absolute gentleman and provided excellent service.",real
Need to pull out all the stops and impress the boss and/or customer? Don't mess around with other places just come here! Best ribs ever!,real
"The ambiance is the best I have ever seen at a restaurant. The burgers are really good. I get them every time. Also, I am diabetic. They make a low-carb cheese cake made with splenda. I can have cheesecake here! That gets it a 5 by itself. One of our visit we got a really horrible server. We sent an appetizer back because we misunderstood what it was. After that she transferred us to another waitress. By that time we had already been waiting for our food for 45 minutes and by the time we got it, it was all wrong.  So why the positive review? This was an isolated incident. AND the manager comped the entire meal and gave us free deserts. So yeah, they still rock.",real
"This place is great. It's a bit pricy for a place that makes it one of those places in container park of the strip. I had a vegan pan roast, both tastes great and the service was excellent.  We will definitely be back.",fake
The chicken curry is one of the best in vegas. The beef is tender. Great service too. I love the atmosphere and the food. Everything they have is incredible and the happy hour specials are superb.  I also love their Italian bier selection.  I also like that they offer a large pick and weird table.,fake
"Awesome food, atmosphere and service.  Highly recommend this place.",fake
"This is the best Pho in Charlotte, and definitely that good!!! Yummy food that tastes great! We ordered a salad, toasted salad, pasta, and seafood and fish sushi. It osters are a great touch.",fake
LOVE THIS PLACE!!!! BEST BOMB sides of draft beer shop in town. Great coffee. Worth the effort to come and have a drink...,fake
First time at this location with my boyfriend's birthday at Farmountal.  The Indian food they have will be everything you see what else to die for!  Could not find fresh and oily.  We will go back when in town!,fake
One of my favorite spots to eat in Arizona! So delicious and fresh food and craft beer selection too!,fake
My favorite place in Toronto for breakfast.  The Won Temphissen is a must try!!,fake
I have been to other sushi restaurants in Las Vegas. Their iced tea is simply amazing. They also have a great chicken teriyaki as a side dish.  The vegan combination of the monkey bread is fantastic.  I have never had a bad dish here.  It's an open seat and both in the last visit.  It was worth the wait and the waitress was able to make sure we were taken care of!  Loved this place,fake
"Great food, nice drinks and they have the best oxtails in town. Left with a batter night out.",fake
What I ate their food was great the service was excellent and the food was great!,fake
"Nice place, friendly tables, friendly staff, and very reasonable prices. We will be back.",fake
Found this shop by accident yesterday and had to come back again this morning for breakfast! This is an adorable little coffee shop with super creative drinks. Ordered the Bumblebee and it was 10/10 delish! Glad we stopped in ~,real
I loved the staff!  Hawaii representing on the 9th island- lol. ( Las Vegas) fun staff/ great food!  Today was the first time I had ever tried nigiri ( super white ) escolar.. Clean texture and lightly sweet from its natural oils not found in any other fish.  Don't eat too much!  It's a treat- that I've never seen before.The chefs were knowledgeable and fast! Wow-Can't wait to go back.,real
"Love the food at Postino for the great delivery time.  Best lunch specials around.  The home made dressing and cocktail are perfect.  Perfect guy, with a great burger joint with a great selection of soups and sandwiches.",fake
"I absolutely love this place! Fast, friendly service, and amazing selection of beers. The prices are good and the staff is very friendly. Whether you go to try the pizza, the other day for less than $9. What a great place to try!! They also have great open kitchen and real romantic setting",fake
"This is a great place, some of the best Indian food outside India I've ever had. Nothing mass prepared about any of the dishes, each seems uniquely prepared, none of that one sauce fits all. Haven't tried the weekend buffets, but they sound great, and the usual weekday one was excellent. One of the features we liked best was the made-on-site achar, very fresh, not overly spicey, crisp, refreshing. The garlic naan are to die for, and the lamb kebabs were spectacular. I don't think there is anything better in Pittsburgh. Don't do take out, eat in, get the best of it while it's hot.",real
the dim sum here is really nice! i love the xiaolongbao with crab! super delicious! and lots of other stuffs are also awesome!,real
Yummy! Service is awesome! Shout out to Martin and the service was outstanding!,fake
This place is always delicious and a welcome addition to the neighbourhood.,fake
Has to be one of the best local chill spots in Phoenix. Their coronitas and food are absolutely amazing!,real
We decided to take a day trip to Vegas....cause that's how we Angelino's roll..4:15 PM- Get the lunch size chicken parmesan...which is HUGE4:15 AM- Get the dinner size chicken parmesan...which is even HUGERI was in Vegas for less then 24 hours and Grand Lux was the only place I ate at.No lie...2 days later I went to the Grand Lux @ the Beverly Center and had another go at the chicken parmesan....it's THAT BOMB!!!,real
The chicken shawarma was amazing! It's the best sandwich I have ever had! And the service is incredible.,fake
"This place has amazing food, incredible beer selection, reasonable prices, great food. I highly recommend you eat here!",fake
Great place. Menu has a wide variety and everything is clearly done. The general tso chicken is the best in the city. In love with them.,fake
This place has the best pho.  I have coleslaw and the prickly pear margarita that I would recommend.,fake
"My dream restaurant!  Super amazing healthy, organic, food with the macros (protein, carbs, fat) of each meal on the receipt.  The only order is super easy and they deliver. I have ordered 10 different things and all so yummy.  Plus meals are under $10 which is super hard to find for this healthy and great.",real
